¢#0,£#1105,£#8,¤#449135
¢#0,£#704,¥#82598,¤#585118
¢#0,£#278,¤#9175
¢#0,£#1704,¤#538125
¢#0,£#256,¤#2039
¢#0,£#101913,£#348046,§#67104,¤#1063339
¢#0,£#2223,¤#332723
¢#0,£#100988,¤#245293
¢#0,£#5832,¥#66076,¤#7515
¢#0,£#23254,¤#148375
¢#0,£#58073,¤#86814
¢#0,£#6086,¤#8663
¢#0,£#464,¤#758
¢#0,£#16220,¥#161102,¤#272734
¢#0,£#9837,¤#25
¢#0,£#100276,¥#6,¤#6064
¢#0,£#254237,¥#730,§#668228,£#694899,¥#60,£#5295,¤#10572
¢#0,£#21,£#54847,¤#12526
¢#0,£#96365,¤#50
¢#0,£#4816,¥#43,¤#88802
¢#0,£#1080,¤#53
¢#0,£#16461,¥#2621,¤#680151
¢#0,£#1937,¤#177803
¢#0,£#1103,¥#8572,¤#159253
¢#0,£#532,¥#3426,¤#175928
¢#0,£#247936,¤#108040
¢#0,£#18,¤#21
¢#0,£#50,¤#15
¢#0,£#87255,¤#3603
¢#0,£#63585,¥#15950,£#2,¥#677658,¤#135
¢#0,£#1333,¥#252442,£#5955,¤#231646
¢#0,¢#70,£#75,¤#4855
¢#0,£#636,¥#8836,¤#88328
¢#0,£#309,¥#97823,ª#257212,«#124,£#353241,¨#110,£#1200392,¤#4
¢#0,£#988,¤#1753
¢#0,£#5684,¥#5875,¤#323963
¢#0,£#248,¤#1408
¢#0,£#162,¤#2074
©#0,¥#789,¢#28187,£#10,¤#27
¢#0,£#144418,¥#6636,¤#3436
¢#0,£#2580,¤#545
¢#0,£#2593,¤#103
¢#0,£#59091,¤#94785
¢#0,£#75537,¤#12186
¢#0,£#425,¥#8066,¤#182084
¢#0,£#6578,¤#28
¢#0,£#151,¥#422,¤#372
¢#0,£#3084,¤#87315
¢#0,£#2560,¥#1534955,¤#13790
¢#0,£#139,¤#9415
¢#0,£#7618,¥#62644,¤#171180
¢#0,£#620,¤#7706
¢#0,£#551,¥#4230,¤#620418
¢#0,£#82864,£#95927,¥#231678,£#6038,¤#2081
¢#0,£#6215,¨#150014,¤#3370480
¢#0,£#16802,¤#154783
¢#0,£#5792,¨#525369,¤#2419533
¢#0,£#929,¤#85
¢#0,£#1231,¥#2521,¤#254629
¢#0,£#24,¤#168135
¢#0,£#13348,¤#542
¢#0,£#21536,¤#1236
¢#0,£#1846,¤#11427
¢#0,£#20036,¤#365
¢#0,£#43,¤#276594
¢#0,£#145,¤#10623
¢#0,£#55667,¤#6380
¢#0,£#119,¤#8361
¢#0,£#9592,¤#66460
¢#0,£#672,¥#83531,¤#777338
¢#0,£#21,¤#136
¢#0,£#363854,¤#232599
¢#0,¢#73919,£#5501,¥#2001,¤#1032574
¢#0,£#1388,£#9994,¤#175231
¢#0,£#77731,£#138,¤#603013
¢#0,£#747,¥#90020,£#251213,¤#7
¢#0,£#1548,¤#231860
¢#0,£#22,¤#114
¢#0,£#1500,£#79786,¤#12291
¢#0,£#79,¥#12036,£#61104,¥#3845,¤#1
¢#0,£#10834,¤#66180
¢#0,£#2692,¤#323
¢#0,£#4348,¥#276934,¤#243022
¢#0,£#394,¤#2239
¢#0,£#66776,¥#463,£#1637123,¤#97
¢#0,£#110630,¤#409447
¢#0,£#104566,¨#89533,£#239154,¤#786452
¢#0,£#659,¤#4460
¢#0,£#8940,¥#439364,¤#258261
¢#0,£#2150,¤#12322
¢#0,£#70511,¤#168170
¢#0,£#71170,¤#351187
¢#0,£#14082,¤#113
¢#0,£#4037,¥#30,¨#345680,¤#597243
¢#0,£#1450,¤#3060
¢#0,£#481,¤#167349
¢#0,£#15727,¤#546
¢#0,£#7788,¤#9660
¢#0,£#15342,¤#241269
¢#0,£#4999,£#14,¤#257285
¢#0,£#1739,¤#3267
¢#0,£#1569,¤#21052
¢#0,£#544,¤#3060
¢#0,£#346,¥#18453,¤#1101605
¢#0,£#12446,£#5,¤#8501
¢#0,£#58647,¥#4992,£#22,¥#104769,¤#241500
¢#0,£#56007,¨#104293,¤#183341
¢#0,£#1925,¥#84388,¤#84666
¢#0,£#14783,¥#1370,¤#65655
¢#0,£#2978,¤#14928
¢#0,£#60,¤#1709
¢#0,£#69396,¤#10572
¢#0,£#1718,¥#66436,¤#15781
¢#0,£#2209,¤#4682
¢#0,£#1587,¤#3309
¢#0,£#40,¤#1484
¢#0,£#171326,¥#275588,¤#255911
¢#0,£#456,£#12162,¤#1438
¢#0,£#2047,¤#7718
¢#0,£#76,¥#123,£#601,¤#17158
¢#0,£#4453,¤#1746
¢#0,£#2425,¤#161656
¢#0,£#12395,¤#1404
¢#0,£#11910,¤#162023
¢#0,£#5230,¤#187
¢#0,£#330,¤#988
¢#0,£#9121,¥#1370,¤#64963
¢#0,£#760,¥#5255,¤#78256
¢#0,£#75655,¤#10907
¢#0,£#28,¤#12123
¢#0,£#67539,¤#15
¢#0,£#77,¥#398,£#62335,¤#1708
¢#0,£#174758,¥#25209,£#400923,¤#3609
¢#0,£#79511,¤#1045
¢#0,£#2543,¤#3833
¢#0,£#259719,¤#6184
¢#0,£#1538,¤#78582
¢#0,£#165,¤#90
¢#0,£#5497,¤#362438
¢#0,£#2755,¤#21598
¢#0,£#76467,¥#3990,¤#452123
¢#0,£#16140,¤#2685
¢#0,£#66247,¤#421
¢#0,£#9472,¥#76929,¤#2530
¢#0,£#6240,¤#15
¢#0,£#25,¤#1209
¢#0,£#19082,¥#540,¤#68644
¢#0,£#20457,¤#13
¢#0,£#6956,¤#3364
¢#0,£#33,§#13327,ª#2997056,¤#5553903
¢#0,£#81,¤#77520
¢#0,£#514,¤#460
¢#0,£#7879,¤#5
¢#0,£#71957,£#4567,¥#6400,¤#269850
¢#0,£#60419,¤#95828
¢#0,£#82704,¥#108086,£#519043,¥#5,£#75613,¤#1
¢#0,£#17279,¤#20
¢#0,£#56553,¥#18,¤#26523
¢#0,£#56174,¥#4820,¤#5726
¢#0,£#8663,¤#2632
¢#0,£#274,¥#5840,¤#2589435
¢#0,£#71,¤#334
¢#0,£#240055,¤#7810
¢#0,£#58509,¥#97,£#86,¤#1818
¢#0,£#162,¤#157519
¢#0,£#57350,¤#29741
¢#0,£#516,¥#1425,¥#695627,¤#331867
¢#0,£#1375,¤#95
¢#0,£#14679,¤#7514
¢#0,£#10599,¥#165,¥#933016,£#631,¤#2
¢#0,£#62648,¤#543707
¢#0,£#17815,¥#60811,£#22152,¤#1126
¢#0,£#6004,¤#4398
¢#0,£#81660,¥#172,£#847,¤#71572
¢#0,£#2799,¤#697
¢#0,£#7426,¤#170
¢#0,£#373,¤#5353
¢#0,£#6376,¤#63770
¢#0,£#274327,¤#245036
¢#0,£#3970,¤#257909
¢#0,£#47,¤#85304
¢#0,£#1732,¤#151
¢#0,£#71,¤#2294
¢#0,£#327,¤#152779
¢#0,£#22549,¤#87263
¢#0,£#22308,¤#1626
¢#0,£#17628,¤#10444
¢#0,£#1879,¤#459
¢#0,£#782,¤#9341
¢#0,£#1108,¥#217,¤#3457148
¢#0,£#3235,¤#810
¢#0,£#738,¤#7854
¢#0,£#1167,¤#70835
¢#0,£#11506,¤#5000
¢#0,£#7310,¥#1146,¤#10491
¢#0,£#99,¤#10081
¢#0,£#1640,¤#154872
¢#0,£#154,¥#81839,£#82460,¤#81711
¢#0,£#3305,¤#100
¢#0,£#2055,¤#76052
¢#0,£#10493,¥#17,¤#64213
¢#0,£#1010,¤#1176
¢#0,£#305,¤#72707
¢#0,£#77001,¤#2716
¢#0,£#59263,¤#1575
¢#0,£#1099,¤#90
¢#0,£#20385,¤#70192
¢#0,£#4761,¤#60
¢#0,£#3860,¤#10727
¢#0,£#7133,¤#267573
¢#0,£#215,¤#7078
¢#0,£#817,£#216,¤#169755
¢#0,¢#20,£#639,¤#1410
¢#0,£#1233,¤#1430
¢#0,£#80199,¤#26952
¢#0,£#21354,¤#855964
¢#0,£#9014,¤#64173
¢#0,£#56071,¥#277,£#9929,¤#5528
¢#0,£#344,¥#44,¤#83068
¢#0,£#3746,¥#19253,¤#88801
¢#0,£#4159,¤#72453
¢#0,£#5477,¤#6794
¢#0,£#5,¤#5201
¢#0,£#1576,¤#64170
¢#0,£#1103,¤#19942
¢#0,¤#17098
¢#0,£#1120,¤#162762
¢#0,£#10783,¤#361
¢#0,£#4296,¤#9331
¢#0,£#1914,¤#332
¢#0,£#2011,¤#1361
¢#0,£#4238,¤#169
¢#0,£#480,¤#799
¢#0,£#1887,¥#339075,¤#353401
¢#0,£#54426,¤#1660
¢#0,£#76,¤#11562
¢#0,£#27307,£#15,¤#691425
¢#0,£#87475,¤#65
¢#0,£#22316,¤#15
¢#0,£#88162,¤#6961
¢#0,£#25,¥#254,¤#373959
¢#0,£#4040,¥#1798,¤#72973
¢#0,£#14323,¥#3530,¤#412999
¢#0,£#62252,¥#87686,£#1382,¤#3366
¢#0,£#8196,¥#295,¤#173334
¢#0,¢#2838,£#17,£#110,£#866,¤#1292
¢#0,£#12960,¤#76032
¢#0,£#248312,¥#19819,¤#78013
¢#0,£#9196,£#689641,¤#1356
¢#0,£#13440,¤#401
¢#0,£#53673,¤#673
¢#0,£#87935,£#2417417,£#1656,ª#15,£#511522,¤#65
¢#0,£#667,¤#433
¢#0,£#1785,¤#70
¢#0,£#74941,¤#7232
¢#0,£#348238,¤#69813
¢#0,£#4363,¤#2627
¢#0,£#890,¥#1270,£#80652,¥#172,£#27436,¤#198
¢#0,£#7251,¤#2089
¢#0,£#8348,¤#215
¢#0,£#15,¤#1680
¢#0,£#559,¤#86368
¢#0,£#86907,¥#516481,¤#183494
¢#0,£#1047,¤#11151
¢#0,£#241132,¤#4212
¢#0,£#95480,¤#695916
¢#0,£#952,¤#23
¢#0,£#18968,¨#68285,¤#1727056
¢#0,£#1464,¤#73373
¢#0,£#20,¥#4825,£#12730,¤#35
¢#0,£#18,§#236034,¤#1726750
¢#0,£#6895,¥#1180,¤#73500
¢#0,£#145801,¤#449740
¢#0,£#2624,¤#460
¢#0,£#362074,¥#1200,¤#84378
¢#0,£#471,¤#517
¢#0,£#2192,¤#15931
¢#0,£#542,¤#1304
¢#0,£#665,¤#77343
¢#0,£#2349,¤#2352
¢#0,£#58422,¤#833
¢#0,£#88023,¤#78856
¢#0,£#6955,¤#1305
¢#0,£#97780,¥#258642,¤#151040
¢#0,£#1252,¤#9353
¢#0,£#96,¤#250
¢#0,£#2368,¤#1186
¢#0,£#241641,¥#275799,£#414376,¤#259
¢#0,£#1275,¥#2025,¤#100261
¢#0,£#8065,¤#150138
¢#0,£#261459,¥#89942,£#158065,¥#6,£#82827,¥#20,£#12968,¤#1512
¢#0,£#11331,¥#1883,¤#590526
¢#0,¢#16,£#1938,¥#404091,¤#107842
¢#0,£#168463,¥#147088,¤#281248
¢#0,£#8789,¥#7678,¤#63814
¢#0,£#5695,¥#1225,¤#56773
¢#0,£#57471,¤#2072
¢#0,£#19113,¤#83476
¢#0,£#66156,¤#433980
¢#0,£#58729,¤#8698
¢#0,£#1839,¤#235584
¢#0,£#1396,¤#30
¢#0,£#55,¤#21248
¢#0,£#18938,¥#4728,¤#150465
¢#0,£#973,¤#442
¢#0,£#10702,¤#20
¢#0,£#4690,¤#1212
¢#0,£#441,¤#1012255
¢#0,£#2961,¤#64855
¢#0,£#8,¥#240839,¤#18781
¢#0,£#9307,¤#105424
¢#0,£#8654,¤#11302
¢#0,£#2272,¤#98133
¢#0,£#7395,¥#335332,¤#177308
¢#0,£#3399,¤#4
¢#0,£#2070,¤#55
¢#0,£#2504,¤#1068
¢#0,£#41,§#19039,ª#1010631,¤#131
¢#0,£#52661,¤#18486
¢#0,£#58979,¤#865554
¢#0,£#7437,¤#756
¢#0,£#6756,¤#7937
¢#0,£#30,¤#5220
¢#0,£#62915,¤#85517
¢#0,£#2774,£#154084,¥#13578,¤#340015
¢#0,£#4115,¤#327685
¢#0,£#284,¤#4377
¢#0,£#50,¤#1230
¢#0,£#3391,¤#444
¢#0,£#11530,¤#92288
¢#0,£#1088,¥#1529,£#8587,¤#2330
¢#0,£#348,¤#347
¢#0,£#3907,¥#85042,¤#503548
¢#0,£#2186,¤#40
¢#0,£#25162,¤#442
¢#0,£#63865,¥#1935,£#595832,¤#4225
¢#0,£#234456,¤#2358
¢#0,£#2025,¤#10937
¢#0,£#2676,¥#2495,¤#58638
¢#0,£#77,¤#1953
¢#0,£#3697,¤#6423
¢#0,£#20,§#2037,£#246,§#1065,ª#423025,¤#4508146
¢#0,£#2631,£#527061,¤#14137
¢#0,£#1971,¤#1068
¢#0,£#75,¤#5100
¢#0,£#4228,¥#60215,¤#19643
¢#0,£#125,¥#535,¤#83333
¢#0,£#3805,¥#80334,¤#274949
¢#0,£#58843,¥#8626,£#93443,¥#98,£#416114,¥#3803,£#82382,¥#9712,£#508099,¥#1418,£#84979,¤#88
¢#0,£#20096,¤#3465
¢#0,£#10412,¤#158318
¢#0,£#2076,¤#1954
¢#0,£#3269,¤#1158
¢#0,£#90,¥#28304,£#59043,¥#8066,£#11722,¤#10
¢#0,£#7214,¤#858250
¢#0,£#83,¤#157601
¢#0,£#15803,¤#2376
¢#0,£#3404,¥#1462,£#7371,¥#4993,¤#10017166
¢#0,£#12130,¤#1298
¢#0,£#2816,¤#188
¢#0,©#7213,¢#629,£#339207,¥#56,£#149477,¥#8712,£#21351,¥#13,£#57100,¥#9,£#3318,¥#5386,£#275334,¥#3680,£#56986,¤#44
¢#0,£#952,¤#78518
¢#0,£#5608,¤#14622
¢#0,£#5435,¤#195
¢#0,£#300,¤#2680
¢#0,£#408,¤#13
¢#0,£#6325,¤#3638
¢#0,£#232491,¥#1330,§#3115,¤#3796674
¢#0,£#2626,¤#21177
¢#0,£#220,¤#30585
¢#0,£#13081,¤#7276
¢#0,£#1200,¥#2549,£#358196,¤#74576
¢#0,£#1775,¤#15347
¢#0,£#7385,¥#1869,¤#7252
¢#0,£#801,¤#824
¢#0,£#471,¤#85042
¢#0,£#71380,¤#84095
¢#0,£#63331,¥#13415,£#67872,¤#9334
¢#0,£#9770,¤#2698
¢#0,£#10,¤#3350
¢#0,£#712,¤#3675
¢#0,£#13410,¤#4714
¢#0,£#8630,¤#2209
¢#0,£#7606,¤#104
¢#0,£#1306,¤#559
¢#0,£#283418,¥#251104,¤#1105554
¢#0,£#422,¥#20784,¤#3232
¢#0,£#5430,¤#111716
¢#0,£#6571,¤#177671
¢#0,£#2071,¤#5978
¢#0,£#15,£#175,¤#185
¢#0,£#74297,¤#89754
¢#0,£#3762,¥#904,£#75023,¤#9975
©#0,¢#17,£#151477,£#102549,¥#2765,¤#424434
¢#0,£#1846,¥#3138,¤#63257
¢#0,£#1416,¤#99
¢#0,£#16600,¤#2961
¢#0,£#270,¤#87
¢#0,£#724,£#71873,¥#11134,¤#62516
¢#0,£#18140,¤#79
¢#0,£#99089,¤#6062
¢#0,£#85387,¥#472,¥#510281,£#110904,¤#41
¢#0,£#178,¤#11609
¢#0,¢#60746,£#22048,¥#367,¤#171251
¢#0,£#249478,¤#193488
¢#0,£#3587,¤#739
©#0,¢#33,£#578,¤#11601
¢#0,£#14575,¤#5912
¢#0,£#71835,¥#141,¤#1898639
¢#0,£#68,¤#74674
¢#0,£#133,¤#2451
¢#0,£#4941,¤#280
¢#0,£#4810,¤#11161
¢#0,£#885,¤#9171
¢#0,£#13049,¥#73074,¤#519131
¢#0,£#339046,¨#185477,£#0,¨#1819442,¤#76579
¢#0,£#56914,¤#3181
¢#0,£#94623,§#188299,ª#11291571,«#88135,«#2254965,«#946325,£#514914,¥#17399,¨#1197058,£#97908,¥#5,£#256689,¤#55
¢#0,£#6950,¥#85808,¤#154788
¢#0,£#2656,¤#60
¢#0,£#232389,¤#102961
¢#0,£#2440,§#10362,¤#8973820
¢#0,£#3497,¤#9029
¢#0,£#22,¤#1670
¢#0,£#3274,¤#1854
¢#0,£#252389,¤#6314
¢#0,£#73836,¥#7728,¤#322807
¢#0,£#10698,¤#6517
¢#0,£#19,¥#2216,£#62006,¤#3
¢#0,£#86458,¤#12244
¢#0,£#327,¤#11419
¢#0,£#64994,¤#5257
¢#0,£#209,¤#6562
¢#0,£#56743,¤#111948
¢#0,£#1008,¤#12139
¢#0,£#85,¤#115
¢#0,£#2541,¤#599281
¢#0,£#17032,£#8871,ª#488191,£#10024958,¤#14
¢#0,£#77043,¥#27002,£#238278,¤#297
¢#0,£#284,¥#379,¤#232094
¢#0,£#74385,¥#15723,£#73892,¥#3614,£#83949,¤#1575
¢#0,£#5677,¤#651
¢#0,£#23736,¥#119,¤#235378
¢#0,£#31,¥#3472,£#73261,¤#814
¢#0,£#7732,¤#64226
¢#0,£#6916,¤#2456
¢#0,£#2541,¤#1245
¢#0,£#8588,¥#506247,ª#526684,£#671013,¤#40
¢#0,£#1843,¤#1370
¢#0,£#499,¤#4401
¢#0,£#16648,¤#57
¢#0,£#9257,¤#1035
¢#0,£#3099,¤#19234
¢#0,£#3276,¤#250847
¢#0,£#638,¤#97
¢#0,£#20,¤#1555
¢#0,£#1687,¤#3474
¢#0,£#1030,¤#100
¢#0,£#3412,¥#33,£#914,¤#438
¢#0,£#87605,¤#8257
¢#0,£#152,¤#2929
¢#0,¢#26,£#85118,¤#1820
¢#0,£#68486,¤#1914
¢#0,£#17599,§#74827,£#439314,¤#1
¢#0,£#10649,¥#89448,¤#2215
¢#0,£#4915,£#520499,¤#150093
¢#0,£#7411,¤#357
¢#0,£#79814,¤#247479
¢#0,£#720,¤#59683
¢#0,£#1000,¤#2485
¢#0,£#15,¥#66,£#193422,¥#3181,¤#63070
¢#0,£#1803,¤#854
¢#0,£#954,¤#5310
¢#0,£#66124,¤#190
¢#0,£#19053,¤#74352
¢#0,£#118,¤#12996
¢#0,£#3869,£#187841,¤#59932
¢#0,£#7004,¤#161424
¢#0,¢#15,£#62563,¥#1182,¤#19683
¢#0,£#3851,¨#801240,£#5,¤#322125
¢#0,£#4073,¤#59089
¢#0,£#3111,¤#2565
¢#0,£#25,¥#5837,¤#6035
¢#0,£#6467,¤#688
¢#0,£#249,¤#81287
¢#0,£#10767,¤#12
¢#0,£#1805,¤#60
¢#0,£#2550,¤#18529
¢#0,£#78719,¥#246,¤#19742
¢#0,£#458,¤#1398
¢#0,£#35,¢#10641,£#10,§#84304,ª#640,¤#8372514
¢#0,£#56409,¥#573,¤#7591
¢#0,£#429,¤#4961
¢#0,©#61204,¢#111597,£#240764,¤#171497
¢#0,£#10236,¤#17
¢#0,£#2861,¤#181300
¢#0,£#425,¤#1637
¢#0,£#497,¤#97710
¢#0,£#1247,¥#7618,£#11671,¥#19,£#2963,¥#26,£#61744,¤#19538
¢#0,¢#8,£#925,¤#3163
¢#0,£#110,¤#6362
¢#0,£#185630,¤#185
¢#0,£#69642,¥#74895,£#20646,¤#4229
¢#0,£#788,¤#4047
¢#0,£#343730,¤#190
¢#0,£#8688,¤#76
¢#0,£#353,¥#41,¤#847
¢#0,£#1103,¤#781
¢#0,£#264290,¤#1153
¢#0,£#72543,¤#5741
¢#0,£#2714,¥#2008,¤#346634
©#0,¢#60,£#3419,¤#12211
¢#0,£#24,¤#853
£#0,¤#90774
¢#0,£#20,¤#2895
¢#0,£#110532,¤#86623
¢#0,£#55176,¤#216
¢#0,£#2769,¤#15144
¢#0,£#60408,¤#104
¢#0,£#87685,¥#963,¤#1460529
¢#0,£#1121,¤#89958
¢#0,£#30,¥#83834,¥#3389882,¤#681686
¢#0,£#62085,¤#3756
¢#0,£#817,¤#68500
¢#0,£#840,£#67260,¤#8896
¢#0,£#5082,¥#683,¤#1629175
¢#0,£#3606,¥#602661,¤#791361
¢#0,£#229,¤#80
¢#0,£#92,£#3082,¤#55835
¢#0,£#234347,¤#24751
¢#0,£#255,§#18956,ª#6800393,¤#1919463
¢#0,£#8274,£#320891,¥#53,£#523691,¤#324
¢#0,£#5020,¤#102015
¢#0,£#3630,£#105915,£#76441,¤#181145
¢#0,£#5,¤#25
¢#0,£#18,¥#171990,¤#91348
¢#0,£#6691,¤#70
¢#0,£#57016,£#3190,¤#3513
¢#0,£#243894,¤#410
¢#0,£#21884,¤#234817
¢#0,£#563,¨#174408,¤#1212749
¢#0,£#80821,¤#62953
¢#0,£#1620,¤#64268
¢#0,£#1745,¤#1307
¢#0,£#80,¤#1034
¢#0,£#982,¤#3889
¢#0,£#232453,¤#3711
¢#0,£#2907,¥#2964,¤#512543
¢#0,£#454,¨#3234,¤#99586
¢#0,£#84395,¥#89304,¥#519441,¤#17686
¢#0,£#282,¥#5580,£#68140,¤#11120
¢#0,£#59792,¤#9186
¢#0,£#2867,¤#1718
¢#0,£#20513,£#600,£#615019,¤#52632
¢#0,¢#9,£#77294,¤#7759
©#0,¢#1098,£#78,¤#2980
¢#0,£#1917,¤#9472
¢#0,£#1955,¤#3540
¢#0,£#67648,¤#1871
¢#0,£#30,¥#695049,¤#1831252
¢#0,£#3957,¤#286
¢#0,£#498,£#5138,¤#58703
¢#0,£#579,¥#2067,¤#14149
¢#0,£#15706,¥#7639,¤#65031
¢#0,£#5756,¤#10835
¢#0,£#379,¤#33
¢#0,£#376,¥#757,¤#26275
¢#0,£#30,¥#91784,¥#4090,¤#1118038
¢#0,£#29,¤#24611
¢#0,£#8950,¤#3246
¢#0,£#43,¥#74803,¤#20404
¢#0,£#622,¥#3544,¤#12698
¢#0,£#110,¤#2442
¢#0,£#1701,¤#63618
¢#0,£#8503,¥#24,¤#16008
¢#0,£#644,¤#4615
¢#0,£#8242,¥#173743,¤#11122
¢#0,£#16001,¤#6770
¢#0,£#2023,¤#25211
¢#0,£#346806,¥#166869,¤#1048547
¢#0,£#7229,¤#81619
¢#0,£#89834,¤#10834
¢#0,£#95995,£#160068,¥#4736,¤#72314
¢#0,£#1920,¤#484
¢#0,£#5600,¤#1950
¢#0,£#12,¤#54
¢#0,£#2680,¥#6288,¤#7472
¢#0,£#1249,¤#247677
¢#0,£#80248,¤#105728
¢#0,£#60219,¤#3200
¢#0,£#17528,¤#1793
¢#0,£#446951,¥#980,¤#85968
¢#0,£#600,¤#575
¢#0,£#1690,¤#516
¢#0,£#411920,¥#116245,£#1093747,¤#117
¢#0,£#3298,¤#4366
¢#0,£#25811,¥#1394,¤#66409
¢#0,£#265,¥#40,¤#1218871
¢#0,£#223,¤#77731
¢#0,£#18,¥#65516,¤#90143
¢#0,£#5303,¤#81823
¢#0,£#16705,¤#177
¢#0,£#54364,¤#13002
¢#0,£#1220,¤#268938
¢#0,£#78737,£#10,¤#249421
¢#0,£#54777,¤#62
©#0,¢#19,£#595,¥#19,£#104,¤#31
¢#0,£#60494,¤#8991
¢#0,£#661,¥#85519,¤#170758
¢#0,£#2228,¤#405
¢#0,£#67525,¤#96511
¢#0,£#61207,¥#8561,¤#82141
¢#0,£#83788,¥#241804,¤#192417
¢#0,£#242740,¤#18611
¢#0,£#5710,¤#373
¢#0,£#626,¥#5734,£#59266,¤#150
¢#0,£#1172,¤#59021
¢#0,£#4462,¥#484,¤#609246
¢#0,£#5374,¤#58136
¢#0,£#1779,¤#8237
¢#0,¦#314,£#554,¥#242,¤#26535
¢#0,£#66,¤#6817
¢#0,£#789,¤#79154
¢#0,£#8875,¥#847223,¤#341891
¢#0,£#77012,¤#5240
¢#0,£#49,¤#11
¢#0,£#4795,¤#1480
¢#0,£#4698,¤#2627
¢#0,£#229,¥#7676,£#3463,¤#84
¢#0,£#496,¤#273
¢#0,£#8965,¤#299
¢#0,£#1622,¤#12367
¢#0,£#11122,¤#2108
¢#0,£#8662,¤#6326
¢#0,£#227,¥#67164,¤#6948
¢#0,£#14118,¥#7,¤#957682
¢#0,£#1475,¤#357
¢#0,£#3506,¤#690761
¢#0,£#79616,¥#18597,£#327797,¤#686975
¢#0,£#66483,¤#202356
¢#0,£#14725,¤#1600
¢#0,£#2086,¥#8781,¤#8560
¢#0,£#23,¤#2801
¢#0,£#8137,¤#80363
¢#0,£#78720,¤#190073
¢#0,£#3590,¤#1841
¢#0,£#3537,¤#81
¢#0,£#75,¥#64318,¤#1477782
¢#0,£#241521,£#395,£#109581,¤#5
¢#0,£#4907,¤#6701
¢#0,£#89987,¥#2151,£#705565,¤#343465
¢#0,£#2115,¤#1980
¢#0,£#10174,¤#1425
¢#0,£#2866,¥#4313,¤#10808
¢#0,£#17181,¤#1976
¢#0,£#66968,¥#2200,¤#450517
¢#0,£#6928,£#87999,¤#263304
¢#0,£#84860,¥#7845,£#73202,¤#143
¢#0,£#84984,¤#69901
¢#0,£#70,¥#618,¤#1117123
¢#0,£#58,¤#104767
¢#0,£#1011,¤#1287
¢#0,£#2366,¤#2197
¢#0,£#245097,¤#97379
¢#0,£#1037,¤#1297
¢#0,£#2140,¥#196,¤#61633
¢#0,£#15,¤#1789
¢#0,£#10391,¤#495
¢#0,£#15912,¤#73755
¢#0,£#723,¥#559,¤#3087
¢#0,£#5,¥#242393,¤#8507
¢#0,£#2184,¤#83742
¢#0,£#2434,¤#248878
¢#0,£#100,¤#10585
¢#0,£#9528,¤#78484
¢#0,£#4938,¥#353800,¤#327221
¢#0,£#71933,¤#432580
¢#0,£#11308,¤#91
¢#0,£#8048,¤#240074
¢#0,£#25865,¥#1100,¤#59783
¢#0,£#81,¤#7547
¢#0,¥#600,¢#71592,£#1982,¤#6012
¢#0,£#2536,¥#7359,¤#2736553
¢#0,£#1624,¤#257
¢#0,£#413,¥#85144,£#431594,¥#27,£#68255,¥#53,¤#434967
¢#0,£#2645,¤#3792
¢#0,£#171,¤#61562
¢#0,¢#42,£#2317,¤#896
¢#0,£#3418,¤#66245
¢#0,£#81135,¤#18610
¢#0,£#1117,£#1253,¥#235,£#0,¥#234956,¤#9020
¢#0,£#23601,¥#78521,¥#7897,¤#602468
¢#0,£#59497,¤#6520
¢#0,£#90,¥#86036,¤#279935
¢#0,£#8161,¤#268041
¢#0,¦#2523,£#323634,¤#10
¢#0,£#13341,¤#496
¢#0,£#13181,¤#511319
¢#0,£#12367,¤#61348
¢#0,£#1510,¤#5586
¢#0,£#40,¤#2730
¢#0,£#1495,¤#6670
¢#0,£#2159,¤#2749
¢#0,£#241,¤#3910
¢#0,£#15,¤#176
¢#0,£#17325,£#237955,¨#515,¤#1316026
¢#0,£#2514,¤#17676
¢#0,£#200,¤#88
¢#0,£#16079,¤#147052
¢#0,£#16741,¤#258935
¢#0,£#7266,£#4874,¥#154717,£#362622,¤#3
¢#0,£#958,¥#8735,¤#72557
¢#0,£#2932,¥#19878,¤#315725
¢#0,£#19,¤#109
¢#0,£#553,¤#3097
¢#0,£#16807,¤#1115
¢#0,£#1771,¥#510,¤#933027
¢#0,£#146,¨#9,¤#511856
¢#0,£#9428,£#11,¥#516753,¤#170463
¢#0,£#292,¤#16479
